,ownerincome,housholdincome,ownerid,houseid,
2048,434733,658571,678,1501,"insert into income (ownerid, houseid, familyincome, householdincome) values (678,1501,434733,658571);"
2049,970426,1133344,235,62,"insert into income (ownerid, houseid, familyincome, householdincome) values (235,62,970426,1133344);"
2050,814148,854230,604,693,"insert into income (ownerid, houseid, familyincome, householdincome) values (604,693,814148,854230);"
2051,789784,837031,49,1347,"insert into income (ownerid, houseid, familyincome, householdincome) values (49,1347,789784,837031);"
2052,676696,852619,26,836,"insert into income (ownerid, houseid, familyincome, householdincome) values (26,836,676696,852619);"
2053,314688,801377,469,1624,"insert into income (ownerid, houseid, familyincome, householdincome) values (469,1624,314688,801377);"
2054,634724,1137338,299,981,"insert into income (ownerid, houseid, familyincome, householdincome) values (299,981,634724,1137338);"
2055,496253,866039,326,2280,"insert into income (ownerid, houseid, familyincome, householdincome) values (326,2280,496253,866039);"
2056,824431,620507,138,2364,"insert into income (ownerid, houseid, familyincome, householdincome) values (138,2364,824431,620507);"
2057,814132,905509,595,1793,"insert into income (ownerid, houseid, familyincome, householdincome) values (595,1793,814132,905509);"
2058,418946,794529,330,335,"insert into income (ownerid, houseid, familyincome, householdincome) values (330,335,418946,794529);"
2059,836607,1188615,281,452,"insert into income (ownerid, houseid, familyincome, householdincome) values (281,452,836607,1188615);"
2060,636343,733884,612,2028,"insert into income (ownerid, houseid, familyincome, householdincome) values (612,2028,636343,733884);"
2061,640314,1068785,512,1074,"insert into income (ownerid, houseid, familyincome, householdincome) values (512,1074,640314,1068785);"
2062,886580,1147639,604,2373,"insert into income (ownerid, houseid, familyincome, householdincome) values (604,2373,886580,1147639);"
2063,718787,577373,297,1750,"insert into income (ownerid, houseid, familyincome, householdincome) values (297,1750,718787,577373);"
2064,883366,940252,856,74,"insert into income (ownerid, houseid, familyincome, householdincome) values (856,74,883366,940252);"
2065,644757,697882,545,1055,"insert into income (ownerid, houseid, familyincome, householdincome) values (545,1055,644757,697882);"
2066,430332,719813,40,1432,"insert into income (ownerid, houseid, familyincome, householdincome) values (40,1432,430332,719813);"
2067,741761,637859,736,1017,"insert into income (ownerid, houseid, familyincome, householdincome) values (736,1017,741761,637859);"
2068,975314,1166877,609,905,"insert into income (ownerid, houseid, familyincome, householdincome) values (609,905,975314,1166877);"
2069,784244,1090189,737,2342,"insert into income (ownerid, houseid, familyincome, householdincome) values (737,2342,784244,1090189);"
2070,710066,1188138,943,687,"insert into income (ownerid, houseid, familyincome, householdincome) values (943,687,710066,1188138);"
2071,443750,1199376,534,626,"insert into income (ownerid, houseid, familyincome, householdincome) values (534,626,443750,1199376);"
2072,645507,1090510,808,1096,"insert into income (ownerid, houseid, familyincome, householdincome) values (808,1096,645507,1090510);"
2073,571944,800760,445,102,"insert into income (ownerid, houseid, familyincome, householdincome) values (445,102,571944,800760);"
2074,742402,568021,101,2429,"insert into income (ownerid, houseid, familyincome, householdincome) values (101,2429,742402,568021);"
2075,880087,1184098,690,2001,"insert into income (ownerid, houseid, familyincome, householdincome) values (690,2001,880087,1184098);"
2076,427162,866062,483,2480,"insert into income (ownerid, houseid, familyincome, householdincome) values (483,2480,427162,866062);"
2077,505853,1159841,164,1903,"insert into income (ownerid, houseid, familyincome, householdincome) values (164,1903,505853,1159841);"
2078,478151,575672,242,1625,"insert into income (ownerid, houseid, familyincome, householdincome) values (242,1625,478151,575672);"
2079,658781,1199440,417,428,"insert into income (ownerid, houseid, familyincome, householdincome) values (417,428,658781,1199440);"
2080,989369,1041897,516,1353,"insert into income (ownerid, houseid, familyincome, householdincome) values (516,1353,989369,1041897);"
2081,424652,874653,908,824,"insert into income (ownerid, houseid, familyincome, householdincome) values (908,824,424652,874653);"
2082,503146,846204,350,1828,"insert into income (ownerid, houseid, familyincome, householdincome) values (350,1828,503146,846204);"
2083,685034,656643,252,1208,"insert into income (ownerid, houseid, familyincome, householdincome) values (252,1208,685034,656643);"
2084,323843,782765,11,1944,"insert into income (ownerid, houseid, familyincome, householdincome) values (11,1944,323843,782765);"
2085,446509,628971,836,2425,"insert into income (ownerid, houseid, familyincome, householdincome) values (836,2425,446509,628971);"
2086,903268,852866,479,68,"insert into income (ownerid, houseid, familyincome, householdincome) values (479,68,903268,852866);"
2087,490386,1189095,413,453,"insert into income (ownerid, houseid, familyincome, householdincome) values (413,453,490386,1189095);"
2088,922013,565679,384,1463,"insert into income (ownerid, houseid, familyincome, householdincome) values (384,1463,922013,565679);"
2089,854085,931016,149,1475,"insert into income (ownerid, houseid, familyincome, householdincome) values (149,1475,854085,931016);"
2090,747730,657801,422,31,"insert into income (ownerid, houseid, familyincome, householdincome) values (422,31,747730,657801);"
2091,320092,814165,668,2166,"insert into income (ownerid, houseid, familyincome, householdincome) values (668,2166,320092,814165);"
2092,646274,524662,114,1098,"insert into income (ownerid, houseid, familyincome, householdincome) values (114,1098,646274,524662);"
2093,706309,781058,133,501,"insert into income (ownerid, houseid, familyincome, householdincome) values (133,501,706309,781058);"
2094,945808,905648,335,1707,"insert into income (ownerid, houseid, familyincome, householdincome) values (335,1707,945808,905648);"
2095,440346,734057,49,39,"insert into income (ownerid, houseid, familyincome, householdincome) values (49,39,440346,734057);"
2096,356318,570632,714,978,"insert into income (ownerid, houseid, familyincome, householdincome) values (714,978,356318,570632);"
2097,324329,1022225,585,333,"insert into income (ownerid, houseid, familyincome, householdincome) values (585,333,324329,1022225);"
2098,764834,1124182,193,1003,"insert into income (ownerid, houseid, familyincome, householdincome) values (193,1003,764834,1124182);"
2099,595623,759144,633,721,"insert into income (ownerid, houseid, familyincome, householdincome) values (633,721,595623,759144);"
2100,707531,1050903,80,964,"insert into income (ownerid, houseid, familyincome, householdincome) values (80,964,707531,1050903);"
2101,837251,657508,821,1913,"insert into income (ownerid, houseid, familyincome, householdincome) values (821,1913,837251,657508);"
2102,788971,599833,528,312,"insert into income (ownerid, houseid, familyincome, householdincome) values (528,312,788971,599833);"
2103,596271,559006,696,246,"insert into income (ownerid, houseid, familyincome, householdincome) values (696,246,596271,559006);"
2104,987732,614187,163,1944,"insert into income (ownerid, houseid, familyincome, householdincome) values (163,1944,987732,614187);"
2105,449477,714310,377,429,"insert into income (ownerid, houseid, familyincome, householdincome) values (377,429,449477,714310);"
2106,892816,991182,871,1689,"insert into income (ownerid, houseid, familyincome, householdincome) values (871,1689,892816,991182);"
2107,617123,1046182,844,1197,"insert into income (ownerid, houseid, familyincome, householdincome) values (844,1197,617123,1046182);"
2108,517067,1009521,119,1016,"insert into income (ownerid, houseid, familyincome, householdincome) values (119,1016,517067,1009521);"
2109,571159,943979,610,624,"insert into income (ownerid, houseid, familyincome, householdincome) values (610,624,571159,943979);"
2110,785555,633420,961,934,"insert into income (ownerid, houseid, familyincome, householdincome) values (961,934,785555,633420);"
2111,480020,630579,462,1890,"insert into income (ownerid, houseid, familyincome, householdincome) values (462,1890,480020,630579);"
2112,569671,693733,179,1923,"insert into income (ownerid, houseid, familyincome, householdincome) values (179,1923,569671,693733);"
2113,580043,810727,694,1443,"insert into income (ownerid, houseid, familyincome, householdincome) values (694,1443,580043,810727);"
2114,582635,916326,513,1129,"insert into income (ownerid, houseid, familyincome, householdincome) values (513,1129,582635,916326);"
2115,454419,947304,40,556,"insert into income (ownerid, houseid, familyincome, householdincome) values (40,556,454419,947304);"
2116,388477,1056652,961,2055,"insert into income (ownerid, houseid, familyincome, householdincome) values (961,2055,388477,1056652);"
2117,676978,528809,978,26,"insert into income (ownerid, houseid, familyincome, householdincome) values (978,26,676978,528809);"
2118,457117,962294,181,206,"insert into income (ownerid, houseid, familyincome, householdincome) values (181,206,457117,962294);"
2119,417545,1064402,141,1133,"insert into income (ownerid, houseid, familyincome, householdincome) values (141,1133,417545,1064402);"
2120,954318,1017801,64,2042,"insert into income (ownerid, houseid, familyincome, householdincome) values (64,2042,954318,1017801);"
2121,437119,900090,247,520,"insert into income (ownerid, houseid, familyincome, householdincome) values (247,520,437119,900090);"
2122,956029,835620,890,880,"insert into income (ownerid, houseid, familyincome, householdincome) values (890,880,956029,835620);"
2123,335236,1032935,870,512,"insert into income (ownerid, houseid, familyincome, householdincome) values (870,512,335236,1032935);"
2124,505476,1147940,495,1160,"insert into income (ownerid, houseid, familyincome, householdincome) values (495,1160,505476,1147940);"
2125,437506,774911,252,1450,"insert into income (ownerid, houseid, familyincome, householdincome) values (252,1450,437506,774911);"
2126,373717,573150,900,107,"insert into income (ownerid, houseid, familyincome, householdincome) values (900,107,373717,573150);"
2127,578391,778974,337,458,"insert into income (ownerid, houseid, familyincome, householdincome) values (337,458,578391,778974);"
2128,370192,1100623,66,1019,"insert into income (ownerid, houseid, familyincome, householdincome) values (66,1019,370192,1100623);"
